winner,weight_class,title_fight,height_fighter1,reach_fighter1,stance_fighter1,SLpM_fighter1,Str_Acc_fighter1,SApM_fighter1,Str_Def_fighter1,TD_Avg_fighter1,TD_Acc_fighter1,TD_Def_fighter1,Sub_Avg_fighter1,win%_fighter1,height_fighter2,reach_fighter2,stance_fighter2,SLpM_fighter2,Str_Acc_fighter2,SApM_fighter2,Str_Def_fighter2,TD_Avg_fighter2,TD_Acc_fighter2,TD_Def_fighter2,Sub_Avg_fighter2,win%_fighter2,reach_diff,age_fighter1,age_fighter2
1,Lightweight,f,180.34,187.96,Southpaw,1.88,43.0,2.39,45.0,3.92,40.0,66.0,0.4,88.23529,177.8,177.8,Southpaw,3.51,45.0,2.55,55.0,0.73,55.0,55.0,0.7,73.333336,10.159999999999997,33,26
1,Welterweight,f,180.34,190.5,Orthodox,3.71,51.0,3.03,55.0,1.48,50.0,61.0,1.0,66.666664,180.34,185.42000000000002,Orthodox,0.97,38.0,2.44,39.0,0.0,0.0,38.0,3.8,69.44444,5.079999999999984,25,29
1,Lightweight,f,175.26,180.34,Orthodox,3.19,48.0,2.28,56.0,7.01,47.0,0.0,1.2,100.0,182.88,195.58,,2.35,42.0,3.46,47.0,2.68,42.0,76.0,0.3,73.68421,-15.240000000000009,30,25
1,Bantamweight,f,160.02,170.18,Orthodox,5.22,40.0,3.95,56.0,0.52,60.0,69.0,0.6,79.48718000000001,160.02,167.64000000000001,Orthodox,3.38,40.0,3.41,63.0,0.71,30.0,82.0,0.0,67.741936,2.539999999999992,26,32
1,Lightweight,f,180.34,193.04,Orthodox,3.01,53.0,2.08,46.0,3.45,38.0,57.0,0.9,73.07692,177.8,182.88,Orthodox,4.26,59.0,2.54,56.0,2.08,51.0,82.0,0.3,81.818184,10.159999999999997,28,30
1,Welterweight,f,180.34,182.88,Orthodox,3.05,39.0,2.74,56.0,0.77,30.0,61.0,0.5,72.72726999999999,177.8,182.88,Orthodox,2.69,43.0,3.13,51.0,2.53,36.0,72.0,0.3,61.702130000000004,0.0,30,36
1,Flyweight,f,170.18,177.8,Orthodox,2.65,33.0,3.02,64.0,2.71,41.0,61.0,0.9,73.68421,175.26,172.72,Orthodox,3.88,45.0,3.39,52.0,1.6,34.0,31.0,2.2,73.68421,5.0800000000000125,23,25
1,Light Heavyweight,f,190.5,193.04,Orthodox,3.89,60.0,5.28,40.0,0.25,14.0,22.0,0.2,73.68421,190.5,193.04,Orthodox,3.78,41.0,3.29,46.0,0.0,0.0,0.0,0.0,70.0,0.0,27,38
1,Featherweight,f,180.34,187.96,Orthodox,3.72,36.0,3.72,53.0,2.8,46.0,69.0,0.2,75.0,172.72,175.26,Orthodox,2.08,41.0,3.31,55.0,2.5,39.0,76.0,0.5,76.666664,12.700000000000017,26,32
0,Heavyweight,f,195.57999999999998,195.58,Southpaw,2.99,38.0,2.63,63.0,0.22,33.0,75.0,0.2,61.11111,190.5,193.04,Orthodox,2.44,45.0,2.24,60.0,1.5,26.0,66.0,0.2,82.608696,2.5400000000000205,33,35
0,Welterweight,f,180.34,185.42000000000002,Southpaw,2.21,36.0,3.46,58.0,2.0,55.0,62.0,0.4,73.333336,180.34,185.42000000000002,Orthodox,4.33,40.0,2.95,62.0,0.36,10.0,50.0,0.5,80.0,0.0,32,30
1,Middleweight,f,182.88,187.96,Orthodox,2.71,49.0,2.32,55.0,1.87,51.0,70.0,0.8,64.40678,193.04,198.12,Switch,2.07,49.0,1.6,46.0,2.28,50.0,33.0,2.5,73.68421,-10.159999999999997,37,30
1,Light Heavyweight,f,185.42,190.5,Southpaw,4.62,35.0,3.16,48.0,1.95,66.0,69.0,0.0,77.77778,187.96,190.5,Southpaw,2.92,48.0,5.65,56.0,0.37,100.0,80.0,0.0,70.0,0.0,23,29
0,Heavyweight,f,190.5,187.96,Orthodox,4.15,43.0,7.32,40.0,3.97,100.0,16.0,0.0,80.0,193.04,203.2,Orthodox,4.2,50.0,2.26,56.0,6.82,57.0,25.0,0.0,83.333336,-15.23999999999998,28,25
0,Women's Bantamweight,f,172.72,170.18,Orthodox,4.01,48.0,3.61,52.0,0.0,0.0,44.0,0.0,60.0,172.72,172.72,Orthodox,2.62,36.0,3.69,56.0,2.21,57.0,92.0,0.8,100.0,-2.539999999999992,31,25
1,Middleweight,t,185.42,190.5,Orthodox,4.33,38.0,2.71,65.0,1.05,43.0,63.0,0.3,77.5,180.34,187.96,Orthodox,2.44,47.0,2.7,51.0,1.52,52.0,57.0,0.3,68.08510600000001,2.539999999999992,37,46
1,Middleweight,f,187.96,193.04,Orthodox,3.75,50.0,1.21,68.0,1.59,60.0,59.0,1.1,84.0,182.88,187.96,Southpaw,1.59,46.0,2.83,50.0,1.02,60.0,53.0,0.6,63.414635,5.079999999999984,31,39
0,Light Heavyweight,f,190.5,203.2,Southpaw,2.68,47.0,2.78,44.0,1.18,40.0,66.0,0.6,65.71429,185.42,200.66,Orthodox,3.34,53.0,3.74,49.0,0.58,21.0,71.0,0.4,80.95238,2.539999999999992,33,36
0,Heavyweight,f,182.88,187.96,Southpaw,3.09,57.0,3.29,47.0,0.56,26.0,68.0,0.1,65.51724,210.82,213.36,Orthodox,3.14,45.0,3.92,47.0,0.54,50.0,54.0,1.8,74.4186,-25.400000000000006,34,28
0,Featherweight,f,170.18,177.8,Orthodox,1.75,40.0,1.68,53.0,2.11,45.0,52.0,0.8,65.21739000000001,172.72,177.8,Orthodox,2.92,46.0,1.42,62.0,3.59,53.0,100.0,0.4,92.85714,0.0,30,25
1,Bantamweight,f,175.26,180.34,Southpaw,2.72,45.0,2.79,49.0,1.44,62.0,60.0,0.8,76.08695999999999,167.64000000000001,172.72,Orthodox,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,65.0,7.6200000000000045,36,38
0,Bantamweight,f,172.72,175.26,,3.6,53.0,1.41,68.0,1.25,30.0,64.0,0.0,71.42857,165.1,177.8,Orthodox,1.86,36.0,3.1,52.0,2.64,35.0,43.0,0.6,62.5,-2.5400000000000205,31,26
1,Welterweight,f,182.88,187.96,Southpaw,2.38,48.0,1.99,55.0,1.26,29.0,70.0,0.5,84.210526,180.34,185.42000000000002,Orthodox,3.76,42.0,3.34,58.0,0.2,20.0,75.0,0.0,80.95238,2.539999999999992,25,25
1,Lightweight,f,177.8,185.42000000000002,Orthodox,2.6,32.0,2.9,54.0,2.05,31.0,61.0,0.0,80.0,172.72,180.34,Orthodox,2.06,35.0,3.88,57.0,1.01,25.0,66.0,0.0,81.25,5.0800000000000125,23,26
1,Welterweight,f,177.8,180.34,Orthodox,4.02,45.0,4.44,57.0,0.83,55.0,68.0,0.0,75.0,185.42,187.96,Southpaw,3.71,41.0,3.44,55.0,0.0,0.0,57.0,0.5,84.210526,-7.6200000000000045,25,29
0,Lightweight,f,177.8,182.88,Southpaw,1.8,38.0,2.14,65.0,0.83,80.0,81.0,0.4,75.675674,182.88,190.5,Orthodox,2.3,40.0,2.64,61.0,1.14,25.0,86.0,0.5,76.190475,-7.6200000000000045,34,36
0,Lightweight,f,172.72,177.8,Southpaw,3.71,44.0,3.18,64.0,2.11,40.0,64.0,0.7,73.68421,180.34,193.04,Orthodox,5.51,44.0,3.55,63.0,0.6,42.0,76.0,1.5,89.28571,-15.23999999999998,32,32
1,Lightweight,f,177.8,182.88,Southpaw,2.76,37.0,2.91,57.0,1.52,22.0,50.0,0.9,73.17073,175.26,180.34,Orthodox,1.41,34.0,2.02,47.0,2.46,46.0,37.0,1.3,76.666664,2.539999999999992,35,24
0,Featherweight,f,177.8,187.96,Orthodox,3.04,49.0,3.0,54.0,2.87,41.0,60.0,2.8,72.72726999999999,172.72,180.34,Orthodox,2.87,45.0,2.61,59.0,1.66,32.0,47.0,1.0,73.07692,7.6200000000000045,27,34
1,Lightweight,t,172.72,180.34,Southpaw,6.04,37.0,5.19,50.0,2.01,33.0,85.0,0.0,85.71429,180.34,182.88,Southpaw,2.33,38.0,6.53,49.0,2.33,23.0,0.0,0.8,81.818184,-2.539999999999992,23,20
0,Lightweight,f,175.26,177.8,Orthodox,4.4,49.0,3.05,54.0,0.67,57.0,89.0,0.2,90.90909,177.8,182.88,Southpaw,3.92,48.0,2.64,61.0,1.47,30.0,80.0,0.8,75.0,-5.079999999999984,32,27
0,Women's Strawweight,f,167.64000000000001,162.56,,3.69,49.0,5.62,50.0,0.33,4.0,80.0,0.3,53.846153,165.1,167.64000000000001,Orthodox,4.5,42.0,3.08,67.0,0.31,50.0,63.0,0.3,83.333336,-5.0800000000000125,36,23
0,Bantamweight,f,172.72,185.42000000000002,Orthodox,2.37,45.0,2.66,64.0,0.93,47.0,41.0,0.7,58.06451800000001,172.72,172.72,Orthodox,3.16,40.0,2.09,66.0,3.16,55.0,69.0,0.2,73.91304000000001,12.700000000000017,28,27
1,Catch Weight,f,167.64000000000001,165.1,Orthodox,3.36,41.0,5.37,67.0,0.85,21.0,70.0,1.9,72.0,172.72,175.26,Orthodox,2.07,37.0,1.93,63.0,0.7,50.0,46.0,0.2,53.33333199999999,-10.159999999999997,29,30
0,Welterweight,f,182.88,185.42000000000002,Orthodox,2.79,44.0,2.06,64.0,2.29,36.0,66.0,0.0,61.53846,180.34,193.04,Orthodox,3.45,43.0,3.37,54.0,0.26,25.0,57.0,0.3,73.68421,-7.619999999999976,31,31
0,Bantamweight,f,172.72,175.26,,3.47,42.0,4.68,53.0,0.0,0.0,52.0,0.6,67.85714,170.18,172.72,Orthodox,3.92,36.0,4.08,61.0,0.89,57.0,68.0,0.0,89.28571,2.539999999999992,36,31
0,Middleweight,f,193.04,205.74,Orthodox,4.12,43.0,4.65,47.0,0.0,0.0,50.0,0.5,63.636364,187.96,190.5,Southpaw,3.2,45.0,3.25,55.0,0.1,25.0,84.0,0.1,73.333336,15.240000000000009,26,30
0,Lightweight,f,182.88,190.5,Orthodox,1.73,24.0,3.55,66.0,0.7,33.0,100.0,0.0,73.333336,180.34,180.34,,6.69,39.0,4.59,65.0,0.0,0.0,40.0,0.0,61.53846,10.159999999999997,37,32
1,Featherweight,f,170.18,177.8,,3.52,43.0,2.26,69.0,6.17,52.0,75.0,0.3,80.0,177.8,182.88,Orthodox,2.37,30.0,4.17,48.0,0.0,0.0,46.0,0.0,55.55555699999999,-5.079999999999984,27,23
0,Lightweight,t,175.26,175.26,Orthodox,4.32,41.0,4.39,55.0,2.92,36.0,92.0,0.5,80.55556,175.26,187.96,Southpaw,5.27,48.0,4.43,55.0,0.75,62.0,70.0,0.0,84.0,-12.700000000000017,32,28
0,Women's Strawweight,t,160.02,162.56,Orthodox,5.76,38.0,5.16,56.0,0.14,14.0,87.0,0.0,81.25,167.64000000000001,165.1,Orthodox,6.44,47.0,2.67,66.0,0.15,66.0,82.0,0.0,88.23529,-2.539999999999992,31,29
0,Middleweight,f,187.96,198.12,Orthodox,3.15,42.0,3.23,51.0,3.76,52.0,73.0,1.0,77.77778,182.88,185.42000000000002,Southpaw,3.28,50.0,2.77,63.0,1.86,32.0,78.0,0.0,81.25,12.699999999999989,32,39
0,Women's Bantamweight,f,167.64000000000001,165.1,Orthodox,1.93,41.0,2.71,50.0,2.06,31.0,52.0,1.6,72.0,170.18,170.18,Orthodox,3.42,47.0,3.31,62.0,1.16,28.0,64.0,0.9,52.941177,-5.0800000000000125,30,28
0,Featherweight,f,172.72,180.34,Orthodox,3.1,40.0,2.76,59.0,1.16,36.0,64.0,0.4,65.11628,167.64000000000001,172.72,Orthodox,3.59,40.0,2.22,70.0,2.47,33.0,65.0,0.4,75.86206999999999,7.6200000000000045,30,35
0,Lightweight,f,177.8,185.42000000000002,Southpaw,4.31,38.0,3.96,58.0,0.59,45.0,77.0,0.1,60.60606,177.8,177.8,Orthodox,4.29,49.0,1.7,66.0,5.09,44.0,84.0,0.6,100.0,7.6200000000000045,30,28
1,Middleweight,f,182.88,187.96,Orthodox,2.94,51.0,2.86,56.0,1.56,35.0,57.0,0.8,63.636364,182.88,193.04,Orthodox,3.1,47.0,2.48,57.0,2.55,34.0,77.0,0.5,67.741936,-5.079999999999984,35,34
0,Welterweight,f,180.34,182.88,Orthodox,4.63,43.0,3.94,60.0,2.48,39.0,90.0,0.2,87.5,180.34,190.5,Orthodox,3.71,51.0,3.03,55.0,1.48,50.0,61.0,1.0,66.666664,-7.6200000000000045,28,25
1,Catch Weight,f,172.72,180.34,Southpaw,2.79,40.0,2.89,59.0,1.7,41.0,47.0,1.9,69.04762,175.26,177.8,Orthodox,3.61,40.0,3.13,64.0,0.74,68.0,63.0,0.3,67.5,2.539999999999992,33,33
0,Women's Bantamweight,f,175.26,172.72,Orthodox,4.03,30.0,3.97,64.0,0.0,0.0,56.0,0.2,91.666664,167.64000000000001,167.64000000000001,Orthodox,3.3,56.0,2.68,60.0,2.95,52.0,66.0,0.2,64.70588000000001,5.079999999999984,28,32
0,Middleweight,f,185.42,195.58,Southpaw,3.03,44.0,2.55,50.0,2.74,28.0,100.0,0.6,72.0,182.88,185.42000000000002,Orthodox,4.82,40.0,3.65,61.0,0.37,57.0,84.0,0.0,84.0,10.159999999999997,32,26
1,Lightweight,f,180.34,177.8,Southpaw,2.2,49.0,3.0,54.0,0.85,18.0,10.0,2.1,80.0,180.34,185.42000000000002,Orthodox,3.05,48.0,2.16,56.0,2.51,41.0,66.0,0.9,82.35294,-7.6200000000000045,30,22
1,Welterweight,f,182.88,185.42000000000002,Orthodox,3.01,33.0,2.91,57.0,2.89,51.0,53.0,0.3,77.27273000000001,185.42,193.04,Southpaw,3.23,50.0,2.09,64.0,1.53,54.0,66.0,0.8,66.666664,-7.619999999999976,29,36
1,Lightweight,f,167.64000000000001,180.34,Orthodox,6.09,63.0,2.55,63.0,3.87,41.0,82.0,0.7,94.73684,170.18,170.18,Southpaw,2.17,44.0,4.34,48.0,1.36,33.0,0.0,0.0,64.28571,10.159999999999997,28,27
0,Light Heavyweight,f,185.42,193.04,Southpaw,2.3,34.0,3.29,38.0,0.0,0.0,50.0,0.3,66.666664,190.5,200.66,Orthodox,2.63,60.0,2.46,48.0,1.0,28.0,57.0,1.5,77.77778,-7.6200000000000045,26,25
1,Women's Strawweight,f,152.4,152.4,Orthodox,2.75,29.0,3.31,71.0,0.2,20.0,70.0,0.2,69.23076999999999,157.48000000000002,157.48,Southpaw,4.2,39.0,5.15,61.0,0.0,0.0,66.0,0.2,66.666664,-5.079999999999984,27,29
1,Middleweight,f,182.88,177.8,Southpaw,3.62,38.0,4.64,61.0,1.86,34.0,78.0,0.3,76.47059,187.96,193.04,Orthodox,3.57,44.0,2.96,56.0,0.27,19.0,57.0,0.5,64.86487,-15.23999999999998,39,30
1,Lightweight,f,177.8,172.72,Orthodox,3.66,38.0,4.86,50.0,0.68,27.0,53.0,0.7,58.62069,180.34,185.42000000000002,Orthodox,3.0,40.0,3.74,60.0,0.42,33.0,50.0,1.0,66.666664,-12.700000000000017,32,32
1,Welterweight,f,190.5,190.5,Switch,3.47,50.0,1.43,69.0,0.58,33.0,58.0,0.0,88.888885,182.88,185.42000000000002,,3.84,46.0,2.72,58.0,1.55,40.0,66.0,0.2,60.0,5.079999999999984,29,28
1,Flyweight,f,165.1,165.1,Switch,3.82,41.0,3.3,54.0,0.33,33.0,66.0,1.3,70.833336,165.1,167.64000000000001,Orthodox,1.51,31.0,5.07,52.0,0.83,37.0,38.0,0.6,75.0,-2.5400000000000205,28,26
1,Featherweight,f,177.8,180.34,Orthodox,2.95,33.0,3.02,51.0,1.31,31.0,47.0,1.7,76.92308,182.88,190.5,Switch,4.02,43.0,4.38,56.0,0.54,42.0,76.0,0.5,72.0,-10.159999999999997,24,26
1,Featherweight,f,172.72,177.8,Switch,3.23,44.0,3.93,52.0,0.78,37.0,68.0,1.3,66.666664,162.56,162.56,Southpaw,2.66,41.0,1.91,61.0,1.09,50.0,62.0,0.3,54.54545600000001,15.240000000000009,24,35
0,Flyweight,f,165.1,162.56,Orthodox,1.44,21.0,2.82,48.0,0.66,16.0,58.0,0.0,28.571428000000004,165.1,172.72,Orthodox,1.44,42.0,3.53,53.0,0.55,66.0,51.0,0.8,58.33333199999999,-10.159999999999997,25,28
1,Flyweight,t,160.02,167.64000000000001,Orthodox,3.43,54.0,1.66,67.0,3.35,56.0,65.0,0.5,87.09676999999999,170.18,167.64000000000001,Southpaw,3.41,45.0,2.3,62.0,4.26,65.0,50.0,1.4,64.0,0.0,30,30
0,Flyweight,f,162.56,162.56,Orthodox,3.42,42.0,2.6,67.0,2.31,35.0,88.0,0.1,86.666664,162.56,165.1,Southpaw,3.44,32.0,2.5,64.0,1.26,27.0,66.0,0.7,83.333336,-2.539999999999992,29,32
0,Welterweight,f,175.26,180.34,Orthodox,2.47,39.0,2.83,60.0,2.04,47.0,86.0,0.4,67.391304,180.34,187.96,Orthodox,4.15,46.0,2.96,67.0,1.73,58.0,78.0,0.4,71.111115,-7.6200000000000045,31,32
1,Light Heavyweight,f,180.34,195.58,Switch,3.63,50.0,2.83,67.0,0.21,33.0,44.0,0.0,73.333336,185.42,190.5,Southpaw,4.62,35.0,3.16,48.0,1.95,66.0,69.0,0.0,77.77778,5.0800000000000125,32,23
0,Women's Bantamweight,f,167.64000000000001,172.72,Orthodox,4.18,44.0,4.16,55.0,0.8,38.0,34.0,1.0,70.37037,167.64000000000001,167.64000000000001,Orthodox,2.37,44.0,2.06,47.0,4.67,64.0,66.0,0.5,68.75,5.079999999999984,32,36
0,Flyweight,f,165.1,172.72,Orthodox,2.38,36.0,3.2,59.0,0.24,20.0,62.0,0.2,66.666664,170.18,177.8,Orthodox,2.65,33.0,3.02,64.0,2.71,41.0,61.0,0.9,73.68421,-5.0800000000000125,27,23
1,Featherweight,f,177.8,180.34,,2.3,43.0,0.47,73.0,0.5,20.0,0.0,0.5,85.71429,175.26,177.8,Orthodox,1.92,32.0,2.64,66.0,2.91,47.0,81.0,0.7,58.33333199999999,2.539999999999992,31,37
1,Bantamweight,f,172.72,180.34,Orthodox,4.38,39.0,3.69,63.0,1.13,29.0,25.0,0.9,78.947365,172.72,177.8,Orthodox,3.64,35.0,3.67,63.0,0.39,25.0,54.0,0.8,75.0,2.539999999999992,29,26
1,Lightweight,f,180.34,177.8,Orthodox,3.77,45.0,4.53,53.0,1.67,60.0,33.0,0.0,59.25926,170.18,175.26,Orthodox,1.9,47.0,2.77,39.0,2.22,43.0,36.0,0.6,60.0,2.5400000000000205,28,29
1,Women's Strawweight,f,154.94,165.1,Orthodox,4.51,51.0,4.0,65.0,1.0,21.0,50.0,0.0,57.14285699999999,162.56,165.1,Orthodox,3.89,43.0,4.75,53.0,2.0,57.0,61.0,0.6,40.0,0.0,27,25
1,Middleweight,f,193.04,193.04,Orthodox,3.49,47.0,4.14,46.0,0.58,28.0,46.0,1.0,70.454544,182.88,182.88,Orthodox,3.41,40.0,4.27,38.0,0.0,0.0,81.0,0.0,71.42857,10.159999999999997,28,30
1,Light Heavyweight,f,182.88,190.5,Orthodox,3.35,57.0,2.81,41.0,3.36,48.0,80.0,0.3,81.818184,187.96,187.96,,3.22,54.0,3.54,54.0,0.0,0.0,87.0,1.0,61.53846,2.539999999999992,26,32
0,Heavyweight,f,190.5,193.04,Orthodox,2.44,45.0,2.24,60.0,1.5,26.0,66.0,0.2,82.608696,190.5,200.66,Orthodox,2.76,50.0,2.3,44.0,0.49,23.0,53.0,0.0,75.0,-7.6200000000000045,35,31
1,Heavyweight,f,193.04,210.82,Orthodox,1.79,34.0,1.95,47.0,0.0,0.0,68.0,0.5,78.57143,195.57999999999998,193.04,Orthodox,3.91,65.0,3.02,45.0,2.62,42.0,78.0,0.0,62.5,17.78,30,36
1,Light Heavyweight,f,190.5,200.66,Orthodox,4.55,47.0,2.2,59.0,5.48,52.0,75.0,0.0,75.0,185.42,187.96,Orthodox,5.46,48.0,6.77,45.0,0.0,0.0,30.0,0.5,65.38461,12.699999999999989,27,33
1,Light Heavyweight,f,190.5,193.04,Orthodox,4.25,42.0,5.31,56.0,0.53,23.0,83.0,0.0,62.962963,185.42,198.12,Orthodox,3.81,29.0,6.1,45.0,2.54,28.0,100.0,0.0,80.0,-5.0800000000000125,31,30
0,Women's Strawweight,f,170.18,175.26,Southpaw,2.67,35.0,3.65,51.0,1.25,50.0,64.0,0.8,60.0,165.1,162.56,Orthodox,4.32,50.0,4.18,58.0,1.0,30.0,55.0,0.2,75.0,12.699999999999989,29,28
1,Welterweight,f,190.5,198.12,Orthodox,2.89,44.0,2.37,55.0,0.99,41.0,77.0,0.6,76.92308,187.96,198.12,Orthodox,3.15,26.0,6.39,54.0,0.0,0.0,0.0,0.7,58.33333199999999,0.0,26,25
1,Middleweight,f,185.42,195.58,Southpaw,3.96,46.0,3.59,52.0,3.0,42.0,50.0,2.0,75.675674,180.34,175.26,Orthodox,1.04,39.0,2.92,45.0,1.56,100.0,50.0,0.8,77.77778,20.32000000000002,29,23
0,Middleweight,f,190.5,190.5,Orthodox,3.31,58.0,2.95,49.0,2.06,32.0,54.0,0.9,65.21739000000001,185.42,187.96,Orthodox,4.83,48.0,4.83,48.0,2.79,37.0,100.0,0.0,73.333336,2.539999999999992,35,28
0,Featherweight,f,175.26,177.8,Orthodox,3.69,35.0,4.23,59.0,0.63,11.0,33.0,0.3,68.965515,180.34,190.5,Orthodox,6.54,46.0,5.47,66.0,0.55,100.0,94.0,0.3,91.666664,-12.699999999999989,29,25
1,Lightweight,f,177.8,185.42000000000002,Orthodox,2.6,32.0,2.9,54.0,2.05,31.0,61.0,0.0,80.0,180.34,185.42000000000002,Orthodox,1.64,41.0,2.17,54.0,1.75,41.0,50.0,0.3,71.42857,0.0,23,27
1,Middleweight,f,190.5,193.04,Orthodox,7.69,48.0,5.53,59.0,0.35,100.0,58.0,0.0,76.92308,182.88,185.42000000000002,Orthodox,3.58,36.0,4.81,62.0,1.76,40.0,0.0,0.0,71.42857,7.619999999999976,35,31
1,Women's Strawweight,f,165.1,165.1,Orthodox,1.94,44.0,2.11,55.0,1.72,31.0,70.0,0.0,64.28571,165.1,170.18,Southpaw,3.72,39.0,3.87,63.0,0.25,16.0,58.0,0.0,77.77778,-5.0800000000000125,34,24
1,Featherweight,t,180.34,175.26,Orthodox,6.2,43.0,3.9,65.0,0.28,80.0,83.0,0.5,86.36364,177.8,182.88,Orthodox,2.85,45.0,3.16,54.0,0.76,54.0,58.0,1.3,72.413795,-7.6200000000000045,25,29
0,Welterweight,f,182.88,190.5,Orthodox,3.78,53.0,2.64,56.0,1.57,46.0,63.0,1.6,58.974357999999995,185.42,185.42000000000002,Orthodox,4.09,48.0,4.02,54.0,1.28,34.0,71.0,1.4,73.91304000000001,5.079999999999984,35,33
1,Featherweight,f,172.72,177.8,Orthodox,4.16,49.0,3.28,62.0,1.17,52.0,60.0,0.5,71.42857,177.8,177.8,Orthodox,5.64,53.0,6.26,54.0,0.55,20.0,50.0,0.0,82.35294,0.0,33,25
1,Middleweight,f,175.26,180.34,Southpaw,3.86,43.0,2.87,61.0,0.82,50.0,62.0,0.2,80.0,180.34,187.96,Orthodox,2.78,47.0,1.84,62.0,2.58,35.0,70.0,0.7,75.0,-7.6200000000000045,25,37
0,Welterweight,f,182.88,185.42000000000002,Orthodox,3.35,44.0,2.55,69.0,1.56,58.0,66.0,0.2,72.093025,180.34,187.96,Switch,2.24,38.0,2.64,32.0,0.33,50.0,48.0,1.3,60.0,-2.539999999999992,27,28
0,Light Heavyweight,f,190.5,195.58,Orthodox,5.59,58.0,2.62,45.0,0.62,28.0,40.0,1.9,80.64516400000001,190.5,195.58,Orthodox,4.5,52.0,2.51,65.0,4.53,58.0,71.0,2.3,77.77778,0.0,24,29
1,Lightweight,f,175.26,177.8,Southpaw,2.58,53.0,2.68,57.0,2.97,35.0,68.0,0.7,80.0,172.72,177.8,Southpaw,4.45,38.0,4.17,54.0,1.07,17.0,60.0,0.1,68.965515,0.0,27,28
1,Women's Strawweight,f,154.94,160.02,Orthodox,2.7,30.0,4.48,58.0,0.25,100.0,28.0,0.2,86.666664,170.18,172.72,Orthodox,4.51,37.0,5.4,58.0,0.77,45.0,66.0,0.3,57.14285699999999,-12.699999999999989,23,33
1,Bantamweight,f,170.18,175.26,Southpaw,2.71,52.0,3.35,56.0,3.13,57.0,63.0,1.4,76.92308,165.1,165.1,Southpaw,3.18,48.0,2.13,63.0,1.43,26.0,67.0,1.9,75.0,10.159999999999997,29,32
0,Lightweight,f,172.72,172.72,Orthodox,5.49,50.0,3.89,71.0,0.0,0.0,87.0,0.0,72.72726999999999,175.26,180.34,Orthodox,5.03,42.0,5.52,54.0,1.52,41.0,70.0,0.4,64.28571,-7.6200000000000045,31,24
0,Lightweight,f,180.34,180.34,Orthodox,2.5,39.0,2.94,52.0,2.33,40.0,23.0,0.0,75.0,172.72,185.42000000000002,Orthodox,2.01,34.0,1.85,64.0,4.04,45.0,61.0,0.1,88.46154,-5.0800000000000125,31,30
0,Flyweight,f,162.56,162.56,Southpaw,1.94,43.0,2.24,62.0,3.71,30.0,56.0,0.3,70.37037,165.1,165.1,Orthodox,2.91,43.0,2.24,56.0,3.01,35.0,54.0,0.1,73.07692,-2.539999999999992,33,28
0,Women's Strawweight,f,162.56,165.1,Orthodox,3.47,51.0,2.72,43.0,1.41,34.0,40.0,0.7,63.636364,160.02,157.48,Orthodox,3.49,62.0,2.94,51.0,2.23,68.0,62.0,1.4,72.72726999999999,7.6200000000000045,22,30
1,Welterweight,f,187.96,187.96,Switch,1.47,52.0,2.21,43.0,2.33,66.0,50.0,5.2,83.333336,182.88,180.34,Orthodox,3.58,52.0,1.96,58.0,1.81,34.0,41.0,0.6,84.61539,7.6200000000000045,24,20
1,Bantamweight,f,167.64000000000001,170.18,Orthodox,2.66,41.0,2.51,65.0,1.59,31.0,60.0,0.9,77.27273000000001,167.64000000000001,172.72,Orthodox,3.02,31.0,4.63,55.0,2.47,44.0,58.0,0.4,65.0,-2.539999999999992,37,38
0,Welterweight,f,177.8,180.34,Orthodox,4.02,45.0,4.44,57.0,0.83,55.0,68.0,0.0,75.0,182.88,185.42000000000002,Southpaw,5.41,53.0,3.48,60.0,0.52,50.0,62.0,0.0,72.72726999999999,-5.0800000000000125,25,35
0,Light Heavyweight,f,190.5,193.04,Orthodox,3.89,60.0,5.28,40.0,0.25,14.0,22.0,0.2,73.68421,190.5,193.04,Orthodox,2.51,51.0,3.64,44.0,1.45,23.0,66.0,1.9,83.333336,0.0,27,29
0,Featherweight,f,185.42,187.96,Orthodox,3.0,33.0,3.88,59.0,0.6,36.0,38.0,1.8,63.636364,170.18,170.18,Orthodox,3.66,40.0,3.7,53.0,1.55,50.0,60.0,0.0,63.33333199999999,17.78,32,35
0,Welterweight,f,182.88,182.88,Southpaw,4.98,49.0,3.71,49.0,0.34,40.0,47.0,0.3,73.68421,180.34,182.88,Orthodox,3.26,38.0,2.2,57.0,5.63,51.0,78.0,0.2,93.333336,0.0,27,28
1,Welterweight,f,180.34,182.88,Orthodox,3.66,40.0,2.4,64.0,0.0,0.0,40.0,0.6,70.0,177.8,180.34,Switch,2.39,48.0,3.86,40.0,0.0,0.0,79.0,0.2,64.28571,2.539999999999992,26,28
0,Lightweight,f,175.26,175.26,Orthodox,4.47,52.0,3.22,56.0,2.81,59.0,60.0,0.3,85.71429,167.64000000000001,177.8,Orthodox,3.89,37.0,3.64,63.0,1.9,52.0,50.0,0.2,86.666664,-2.5400000000000205,33,31
0,Women's Bantamweight,f,175.26,172.72,Orthodox,6.35,43.0,7.08,61.0,0.5,50.0,95.0,0.0,69.23076999999999,175.26,167.64000000000001,Orthodox,7.56,40.0,8.41,51.0,0.0,0.0,62.0,0.0,55.55555699999999,5.079999999999984,28,34
